,date,open,close,high,low,volume,amount,amplitude,flucrange,flucamount,turnoverrate,Date,SMA,SD,Upper_band,RSI,M12
2641,2020-11-17,4903.12,4894.79,4909.29,4865.39,151487465,288911409152.0,0.9,-0.19,-9.38,0.5,2020-11-17,4818.630999999999,92.27758836639555,5003.18617673279,63.404132203274386,0.04248050722739394
2642,2020-11-18,4889.67,4891.67,4911.09,4870.72,164216617,290727223296.0,0.82,-0.06,-3.12,0.54,2020-11-18,4823.572999999999,93.46219320628231,5010.497386412564,60.69723448337985,0.03618855158944512
2643,2020-11-19,4880.92,4927.99,4939.79,4870.2,133681377,247727136768.0,1.42,0.74,36.32,0.44,2020-11-19,4831.0735,95.60540830733697,5022.284316614674,72.64198684261741,0.03148678404876115
2644,2020-11-20,4928.22,4943.29,4947.43,4922.59,129400340,229053677568.0,0.5,0.31,15.3,0.42,2020-11-20,4842.3135,94.88448219161263,5032.082464383226,72.08785098693352,0.026929612810211
2645,2020-11-23,4954.6,5005.03,5029.65,4940.45,205915187,333633826816.0,1.8,1.25,61.74,0.67,2020-11-23,4858.003,94.53166637906027,5047.066332758121,72.36280697614967,0.024548065447860923
2646,2020-11-24,4997.05,4974.29,5001.06,4960.98,156637911,264804442112.0,0.8,-0.61,-30.74,0.51,2020-11-24,4871.753500000001,90.12758023305094,5052.008660466103,65.95989905212328,0.018128341370361012
2647,2020-11-25,4992.75,4910.7,5004.77,4910.7,170340526,277070643200.0,1.89,-1.28,-63.59,0.56,2020-11-25,4880.425,84.68634187388652,5049.797683747774,52.58291781900399,-0.014182902225300498
2648,2020-11-26,4908.32,4919.59,4925.29,4867.82,137202337,239748145152.0,1.17,0.18,8.89,0.45,2020-11-26,4887.7585,81.16413560273189,5050.086771205463,53.362454085178186,-0.006921847117814739
2649,2020-11-27,4930.59,4980.77,4980.77,4917.35,162952922,253178970112.0,1.29,1.24,61.18,0.53,2020-11-27,4902.0305,69.85448525502039,5041.7394705100405,49.938192668371705,0.015468205264123736
2650,2020-11-30,4994.11,4960.25,5055.19,4960.25,262638950,396495835136.0,1.91,-0.41,-20.52,0.86,2020-11-30,4914.0015,56.383613359796115,5026.768726719592,50.68902109248241,0.010551170835659152
2651,2020-12-01,4963.13,5067.1,5072.55,4963.13,204065638,328451014656.0,2.21,2.15,106.85,0.67,2020-12-01,4928.4785,56.67744490333094,5041.833389806662,65.59255556410064,0.043289374800539404
2652,2020-12-02,5072.98,5067.14,5090.61,5043.31,195435476,310609727488.0,0.93,0.0,0.04,0.64,2020-12-02,4941.1525,57.977055613511396,5057.106611227023,65.3581107239644,0.03323090349641222
2653,2020-12-03,5065.45,5057.06,5072.3,5033.79,177865748,275335208960.0,0.76,-0.2,-10.08,0.58,2020-12-03,4949.75,61.849089343434805,5073.44817868687,71.07163154903486,0.03315157545063219
2654,2020-12-04,5049.52,5065.92,5072.39,5017.85,144347167,257798819840.0,1.08,0.18,8.86,0.47,2020-12-04,4958.76,65.07198976988614,5088.903979539772,68.52339616591463,0.03562178151837725
2655,2020-12-07,5065.73,5022.24,5067.87,5014.61,139896218,264657772544.0,1.05,-0.86,-43.68,0.46,2020-12-07,4960.8045,66.44693802878831,5093.698376057577,63.53230978318571,0.019125444653905532
2656,2020-12-08,5029.11,5009.88,5043.06,4998.92,123073029,234880647168.0,0.88,-0.25,-12.36,0.4,2020-12-08,4963.6044999999995,67.31402133388313,5098.232542667765,62.30969488701447,0.013470785650852024
2657,2020-12-09,5022.38,4942.7,5033.64,4942.52,138916964,260772773888.0,1.82,-1.34,-67.18,0.45,2020-12-09,4965.4945,66.09869402907289,5097.691888058145,51.43930647149762,-0.012453471807361782
2658,2020-12-10,4931.29,4940.52,4962.74,4919.77,125914271,229651279872.0,0.87,-0.04,-2.18,0.41,2020-12-10,4967.0975,65.02271221602449,5097.142924432049,49.72182610616807,-0.006788908567855856
2659,2020-12-11,4957.82,4889.63,4957.82,4849.35,159357696,275212730368.0,2.2,-1.03,-50.89,0.52,2020-12-11,4968.736500000001,62.46012827338687,5093.656756546775,38.15292378449415,-0.004290630663652761
2660,2020-12-14,4903.63,4934.84,4937.26,4887.66,120801551,247878279168.0,1.01,0.92,45.21,0.39,2020-12-14,4970.2699999999995,61.154331171497596,5092.578662342995,46.066878028354395,0.00309985181691963
2661,2020-12-15,4931.6,4945.1,4954.19,4904.79,118342633,248093388800.0,1.0,0.21,10.26,0.39,2020-12-15,4972.7855,58.878526107227835,5090.542552214456,53.83774376366644,-0.00716154329551455
2662,2020-12-16,4957.3,4953.87,4968.86,4938.19,106778967,229696036864.0,0.62,0.18,8.77,0.35,2020-12-16,4975.8955000000005,55.93773121428508,5087.770962428571,53.82538052939335,-0.0012862254926667704
2663,2020-12-17,4960.73,5017.48,5021.62,4950.37,133385480,270180356096.0,1.44,1.28,63.61,0.44,2020-12-17,4980.37,55.4813749685566,5091.3327499371135,54.0744522630912,-0.009792583529040444
2664,2020-12-18,5014.32,4999.97,5027.44,4979.01,128049618,258938552320.0,0.97,-0.35,-17.51,0.42,2020-12-18,4983.204,54.93253224572737,5093.069064491455,54.43818718155005,-0.013255998452776141
2665,2020-12-21,4995.76,5046.84,5048.51,4970.0,140811781,298204295168.0,1.57,0.94,46.87,0.46,2020-12-21,4985.2945,56.577771948572746,5098.450043897145,47.385806451612865,-0.0020209370662005455
2666,2020-12-22,5034.98,4964.77,5055.13,4960.95,162344970,326758817792.0,1.87,-1.63,-82.07,0.53,2020-12-22,4984.818499999999,56.71510791696625,5098.248715833932,39.09867314122629,-0.01996675825911176
2667,2020-12-23,4977.3,5007.12,5028.45,4968.15,140292818,308729036800.0,1.21,0.85,42.35,0.46,2020-12-23,4989.6395,54.121904260381825,5097.883308520764,45.0239139099242,-0.003010608812004212
2668,2020-12-24,5006.01,5000.02,5033.04,4979.24,114418668,246674477056.0,1.07,-0.14,-7.1,0.37,2020-12-24,4993.661,51.57100520520396,5096.803010410408,43.410527157827374,-0.00196811101263894
2669,2020-12-25,4985.77,5042.01,5042.1,4973.68,121006979,243992268800.0,1.37,0.84,41.99,0.4,2020-12-25,4996.723,52.57362457576086,5101.870249151521,51.98354570081273,0.020092257268294667
2670,2020-12-28,5042.94,5064.41,5089.34,5037.86,136914406,281019252736.0,1.02,0.44,22.4,0.45,2020-12-28,5001.931,53.91246266408804,5109.755925328176,55.36300871378273,0.025076307757078142
2671,2020-12-29,5071.45,5042.94,5077.42,5034.31,141198661,279035232256.0,0.85,-0.42,-21.47,0.46,2020-12-29,5000.723,52.630826078113074,5105.984652156226,60.83254084896694,0.03135411063822824
2672,2020-12-30,5037.98,5113.71,5113.71,5036.63,148626447,296577814528.0,1.53,1.4,70.77,0.49,2020-12-30,5003.0515,56.604109602816976,5116.259719205634,66.29962166130218,0.0362463625973688
2673,2020-12-31,5122.48,5211.29,5215.62,5122.48,171602509,358731370496.0,1.82,1.91,97.58,0.56,2020-12-31,5010.763,72.59603056410502,5155.95506112821,77.8271852723373,0.05382904289094248
2674,2021-01-04,5212.93,5267.72,5284.43,5190.94,211711383,452796174336.0,1.79,1.08,56.43,0.69,2021-01-04,5020.853,92.07603626169167,5205.005072523383,78.2494314131506,0.06335450869724091
2675,2021-01-05,5245.84,5368.5,5368.5,5234.38,224931159,498041937920.0,2.55,1.91,100.78,0.74,2021-01-05,5038.166,120.51286152798858,5279.1917230559775,81.14609386494053,0.06995942186117343
2676,2021-01-06,5386.51,5417.67,5433.47,5341.43,193773445,444434378752.0,1.71,0.92,49.17,0.63,2021-01-06,5058.5555,147.0503315364494,5352.656163072899,82.20386057492027,0.08354050124300749
2677,2021-01-07,5428.39,5513.66,5513.66,5413.35,219872079,473385353216.0,1.85,1.77,95.99,0.72,2021-01-07,5087.1035,175.95604161784672,5439.015583235694,82.96964703380833,0.09249748357387988
2678,2021-01-08,5526.29,5495.43,5547.47,5442.69,204324956,473567653888.0,1.9,-0.33,-18.23,0.67,2021-01-08,5114.849,194.40835965613581,5503.665719312272,82.89033457249079,0.10688511250269395
2679,2021-01-11,5504.24,5441.16,5555.69,5412.5,231835983,522298482688.0,2.61,-0.99,-54.27,0.76,2021-01-11,5142.425499999999,199.8214465459486,5542.068393091897,75.92164080988697,0.08668456118487278
2680,2021-01-12,5419.5,5596.35,5596.35,5417.63,224220186,486233759744.0,3.28,2.85,155.19,0.73,2021-01-12,5175.501,217.60896089564733,5610.718921791295,87.87722496761505,0.11926552293790826
2681,2021-01-13,5609.26,5577.97,5644.72,5535.14,261569887,546959736832.0,1.96,-0.33,-18.38,0.85,2021-01-13,5207.1445,228.10316118331158,5663.350822366623,85.24853349799324,0.10629887683681716
2682,2021-01-14,5556.21,5470.46,5568.02,5458.68,243683379,501890113536.0,1.96,-1.93,-107.51,0.8,2021-01-14,5232.974,227.16025058599755,5687.294501171995,75.84380768216573,0.08017715785254365
2683,2021-01-15,5471.39,5458.08,5500.63,5390.27,238637435,475709919232.0,2.02,-0.23,-12.38,0.78,2021-01-15,5255.004,226.52552298158895,5708.055045963178,73.62557492476289,0.08232102701995281
2684,2021-01-18,5438.16,5518.52,5541.46,5410.78,207051868,422717210624.0,2.39,1.11,60.44,0.68,2021-01-18,5280.931500000001,225.47214493083985,5731.8757898616805,74.71777397968624,0.07916170451589943
2685,2021-01-19,5525.97,5437.52,5532.48,5415.72,211043425,433205178368.0,2.12,-1.47,-81.0,0.69,2021-01-19,5300.4655,221.0031744823869,5742.471848964774,70.17032674927412,0.04341151615051175
2686,2021-01-20,5439.91,5476.43,5496.05,5426.54,170913260,373770383360.0,1.28,0.72,38.91,0.56,2021-01-20,5326.0485,209.40867853309288,5744.8658570661855,69.16597975186522,0.03962055690127797
2687,2021-01-21,5492.96,5564.97,5593.11,5490.56,209950198,453183684608.0,1.87,1.62,88.54,0.69,2021-01-21,5353.941000000001,201.70277275180263,5757.346545503606,68.86856874586542,0.03659681475272425
2688,2021-01-22,5562.38,5569.78,5573.66,5513.88,199300019,456622194688.0,1.07,0.09,4.81,0.65,2021-01-22,5382.429,188.91535823714875,5760.259716474297,67.0539747064137,0.0280766454952035
2689,2021-01-25,5564.12,5625.92,5655.48,5543.27,197047020,508166979584.0,2.01,1.01,56.14,0.64,2021-01-25,5411.6245,178.36191269357934,5768.348325387158,65.30512747336377,0.02036034140661558
2690,2021-01-26,5600.9,5512.97,5600.9,5506.0,171904591,415008071680.0,1.69,-2.01,-112.95,0.56,2021-01-26,5434.0525,159.62112440574356,5753.294748811487,55.26670645710371,0.003191742957330046
2691,2021-01-27,5505.77,5528.0,5534.99,5449.64,160190840,376892604416.0,1.55,0.27,15.03,0.52,2021-01-27,5458.3055,131.4278166292128,5721.161133258426,50.87037801354732,0.015959832094626814
2692,2021-01-28,5450.37,5377.14,5462.24,5360.38,170485586,376166522880.0,1.84,-2.73,-150.86,0.56,2021-01-28,5471.477,105.77139206786707,5683.019784135734,43.81593667987579,-0.039170173416601894
2693,2021-01-29,5413.97,5351.96,5430.2,5288.1,182178785,390287691776.0,2.64,-0.47,-25.18,0.6,2021-01-29,5478.5105,91.23762961413422,5660.985759228269,45.19044127162145,-0.04051832476689554
2694,2021-02-01,5356.85,5417.65,5422.3,5342.05,166313705,346859085824.0,1.5,1.23,65.69,0.54,2021-02-01,5486.007,78.24025462082905,5642.487509241658,39.33541810890163,-0.00965366715047733
2695,2021-02-02,5429.7,5501.09,5503.21,5411.52,165210565,380016717824.0,1.69,1.54,83.44,0.54,2021-02-02,5492.6365000000005,73.21554618295833,5639.067592365917,45.742512847776,0.007880060387535526
2696,2021-02-03,5499.3,5485.2,5532.89,5473.12,188054318,404343603200.0,1.09,-0.29,-15.89,0.61,2021-02-03,5496.013000000001,71.10300838239371,5638.219016764789,50.908463377955265,-0.00603785072809393
2697,2021-02-04,5453.98,5473.95,5510.05,5411.57,180575654,397995204608.0,1.8,-0.21,-11.25,0.59,2021-02-04,5494.0275,71.13872044130947,5636.304940882619,50.97947243035067,0.006699745472200425
2698,2021-02-05,5494.7,5483.41,5550.77,5477.65,189699599,395400134656.0,1.34,0.17,9.46,0.62,2021-02-05,5493.4265,71.17701198032863,5635.780523960657,47.68754528090624,0.0012745529478144224
2699,2021-02-08,5506.14,5564.56,5576.49,5479.85,164033774,367582773248.0,1.76,1.48,81.15,0.54,2021-02-08,5499.596500000001,71.75395952929674,5643.104419058594,58.36559989463979,-7.367515009060188e-05
2700,2021-02-09,5584.17,5686.25,5686.25,5555.05,164887260,378769121280.0,2.36,2.19,121.69,0.54,2021-02-09,5504.0915,80.42589667203157,5664.943293344064,62.45843625308757,0.020911059323707626
2701,2021-02-10,5709.68,5807.72,5823.42,5707.33,170169787,417056464896.0,2.04,2.14,121.47,0.56,2021-02-10,5515.579,104.37562540108937,5724.330250802179,63.87127004262808,0.032314714748876705
2702,2021-02-18,5922.07,5768.38,5930.91,5747.66,218848686,507481235456.0,3.16,-0.68,-39.34,0.72,2021-02-18,5530.475,117.97099498549757,5766.416989970996,60.91760670228908,0.0463289297783227
2703,2021-02-19,5734.02,5778.84,5787.89,5667.32,214475781,456433795072.0,2.09,0.18,10.46,0.7,2021-02-19,5546.513000000001,128.9075037257933,5804.328007451588,58.850971222188775,0.04537626628075264
2704,2021-02-22,5785.51,5597.33,5785.51,5597.33,282124383,543633154048.0,3.26,-3.14,-181.51,0.92,2021-02-22,5550.4535000000005,129.21095652876545,5808.875413057532,54.523712490079554,0.04094927786890423
2705,2021-02-23,5542.68,5579.67,5644.76,5541.11,233807726,424904470528.0,1.85,-0.32,-17.66,0.76,2021-02-23,5557.561,126.55418057090465,5810.669361141809,52.76295385273515,0.0425470294994732
2706,2021-02-24,5591.48,5437.57,5598.83,5379.73,225428611,472369209344.0,3.93,-2.55,-142.1,0.74,2021-02-24,5555.618,128.15355668298673,5811.925113365974,53.261937406211835,0.0036768709680397027
2707,2021-02-25,5494.47,5469.56,5527.63,5444.16,230736028,412206157824.0,1.54,0.59,31.99,0.75,2021-02-25,5550.8475,129.5552541692848,5809.95800833857,56.301575393848466,-0.005731591375527367
2708,2021-02-26,5343.9,5336.76,5416.32,5318.86,212264543,405717700608.0,1.78,-2.43,-132.8,0.69,2021-02-26,5539.1965,137.96773380500682,5815.131967610014,45.95634916667504,-0.02706191205425501
2709,2021-03-01,5389.25,5418.78,5421.56,5345.94,177463524,358146547712.0,1.42,1.54,82.02,0.58,2021-03-01,5528.8395,138.8866699856773,5806.612839971354,45.87951421219675,-0.0100786452196312
2710,2021-03-02,5453.28,5349.63,5454.97,5305.05,196511114,376444604416.0,2.77,-1.28,-69.15,0.64,2021-03-02,5520.672500000001,144.55573337398104,5809.783966747963,43.556865168005345,-0.02439722727281013
2711,2021-03-03,5327.35,5452.21,5452.4,5316.48,194709053,337610313728.0,2.54,1.92,102.58,0.64,2021-03-03,5516.883,145.34479086849086,5807.572581736981,49.049309940702145,-0.020190275601305485
2712,2021-03-04,5388.48,5280.71,5392.37,5254.78,212775212,384382455808.0,2.52,-3.15,-171.5,0.7,2021-03-04,5512.061500000001,151.68556449627232,5815.432628992546,42.23621516446815,-0.07131941085952953
2713,2021-03-05,5191.97,5262.8,5307.82,5174.25,202627955,352539774976.0,2.53,-0.34,-17.91,0.66,2021-03-05,5507.6035,157.8245242857603,5823.2525485715205,37.853612197910124,-0.09382683738196751
2714,2021-03-08,5299.79,5080.02,5326.26,5079.8,230231634,407133802496.0,4.68,-3.47,-182.78,0.75,2021-03-08,5490.722,183.861982750722,5858.445965501443,26.741964443285,-0.11933333102188126
2715,2021-03-09,5066.15,4971.0,5094.31,4917.91,230711004,414415212544.0,3.47,-2.15,-109.02,0.75,2021-03-09,5464.2175,217.431542375322,5899.0805847506435,17.589594211431503,-0.1397927611769837
2716,2021-03-10,5047.06,5003.61,5055.28,4981.62,169928489,309577408512.0,1.48,0.66,32.61,0.56,2021-03-10,5440.138,240.43552523652676,5921.009050473053,20.2213240504949,-0.10607200218675694
2717,2021-03-11,5024.56,5128.22,5138.41,5020.58,189600765,333859201024.0,2.35,2.49,124.61,0.62,2021-03-11,5422.8515,250.1103672017964,5923.072234403593,26.734323149101755,-0.08090980290949101
2718,2021-03-12,5153.67,5146.38,5153.67,5086.82,201020590,323237752832.0,1.3,0.35,18.16,0.66,2021-03-12,5406.0,257.07242653420883,5920.144853068417,31.741288697778757,-0.05355149450949592
2719,2021-03-15,5116.12,5035.54,5120.88,4992.4,204153083,330740514816.0,2.5,-2.15,-110.84,0.67,2021-03-15,5379.549,266.92642857650446,5913.401857153009,29.51425753160602,-0.07935190399227732
2720,2021-03-16,5054.41,5079.36,5084.31,5009.95,161390054,271755046912.0,1.48,0.87,43.82,0.53,2021-03-16,5349.2045,264.7120387669111,5878.628577533822,35.43613137202287,-0.048231511254019366
2721,2021-03-17,5062.77,5100.86,5123.55,5020.13,149162376,263492419584.0,2.04,0.42,21.5,0.49,2021-03-17,5313.8615,246.85738263371198,5807.576265267424,34.880669236447105,-0.058670032737996425
2722,2021-03-18,5114.59,5141.77,5160.46,5111.13,142901519,260930048000.0,0.97,0.8,40.91,0.47,2021-03-18,5282.531000000001,224.92445430920534,5732.379908618412,41.352303066320154,-0.03885502361845583
2723,2021-03-19,5068.53,5007.09,5089.92,4980.76,164174848,282974490624.0,2.12,-2.62,-134.68,0.54,2021-03-19,5243.943499999999,200.13080073510307,5644.205101470206,32.55654325590858,-0.08164028898373321
2724,2021-03-22,5008.4,5057.15,5071.34,4996.54,167402632,264209100800.0,1.49,1.0,50.06,0.55,2021-03-22,5216.9345,185.8712744000121,5588.677048800025,37.40374511188821,-0.042335216287203825
2725,2021-03-23,5057.06,5009.25,5064.02,4966.53,158013967,255755378688.0,1.93,-0.95,-47.9,0.52,2021-03-23,5188.4135,170.4022087289855,5529.2179174579705,29.98011389315738,-0.04817777608877405
2726,2021-03-24,4985.4,4928.69,5024.33,4919.89,159385981,265970020352.0,2.08,-1.61,-80.56,0.52,2021-03-24,5162.9695,169.22901553728093,5501.427531074562,32.66526158209895,-0.029789252798217536
2727,2021-03-25,4904.07,4926.35,4950.76,4883.66,132945188,219782049792.0,1.36,-0.05,-2.34,0.43,2021-03-25,5135.809,160.8150183120898,5457.43903662418,33.17396653297193,-0.008982096157714725
2728,2021-03-26,4953.95,5037.99,5050.83,4953.95,145926697,273901924352.0,1.97,2.27,111.64,0.48,2021-03-26,5120.8705,154.9349623984279,5430.740424796856,47.73703763527698,0.006871039109762833
2729,2021-03-29,5052.26,5046.88,5086.65,5010.39,143388216,266176602112.0,1.51,0.18,8.89,0.47,2021-03-29,5102.2755,138.77301654417926,5379.821533088359,54.579249746536,-0.01586125400236338
2730,2021-03-30,5043.1,5094.73,5106.04,5032.8,138618560,254928015360.0,1.45,0.95,47.85,0.45,2021-03-30,5089.530499999999,125.97515162139894,5341.480803242797,55.39963970797383,-0.010036180771727077
2731,2021-03-31,5085.95,5048.36,5085.95,5015.61,141335744,241058484224.0,1.38,-0.91,-46.37,0.46,2021-03-31,5069.338,92.77275204545488,5254.88350409091,44.78393771553972,0.002545903716383968
2732,2021-04-01,5059.94,5110.78,5115.43,5056.87,120324890,211493322752.0,1.16,1.24,62.42,0.39,2021-04-01,5060.8414999999995,79.18146834451147,5219.204436689022,47.801872113413495,0.0061858186858188
2733,2021-04-02,5129.85,5161.56,5169.83,5116.35,127002255,248060375040.0,1.05,0.99,50.78,0.42,2021-04-02,5055.779500000001,68.0436768765268,5191.866853753054,58.40447100250764,0.011899954125383028
2734,2021-04-06,5178.64,5140.34,5181.15,5125.33,109834209,213852442624.0,1.08,-0.41,-21.22,0.36,2021-04-06,5058.7955,70.46830138238919,5199.732102764779,54.193255583672595,-0.0002781143458381319
2735,2021-04-07,5141.66,5103.74,5141.66,5065.19,145763748,246271188992.0,1.49,-0.71,-36.6,0.48,2021-04-07,5065.432500000001,67.97089600652346,5201.374292013048,50.19401255692382,0.019302628872259087
2736,2021-04-08,5078.26,5112.21,5129.13,5062.07,141771046,228422004736.0,1.31,0.17,8.47,0.46,2021-04-08,5070.8625,67.10448505469532,5205.071470109391,47.9176646284764,0.010887555243566105
2737,2021-04-09,5100.04,5035.34,5100.04,5022.09,128416509,221519790080.0,1.52,-1.5,-76.87,0.42,2021-04-09,5066.2185,66.13298279529883,5198.484465590597,52.16651072902128,0.005208364525627562
2738,2021-04-12,5026.98,4947.75,5045.6,4933.01,152644314,267218194432.0,2.24,-1.74,-87.59,0.5,2021-04-12,5056.286999999999,68.33897031850108,5192.964940637002,42.06671501087747,0.0038671533409486702
2739,2021-04-13,4949.81,4939.64,4994.54,4924.2,132919357,225753231360.0,1.42,-0.16,-8.11,0.43,2021-04-13,5051.492,73.07181994076944,5197.635639881539,44.642994566806756,0.002697737675966927
2740,2021-04-14,4945.69,4980.63,4987.12,4940.27,120860838,221036277760.0,0.95,0.83,40.99,0.4,2021-04-14,5046.5555,74.41269822828781,5195.380896456576,54.25640017045273,-0.011385493024003601
2741,2021-04-15,4969.91,4948.97,4969.91,4900.3,108829384,213820882944.0,1.4,-0.64,-31.66,0.36,2021-04-15,5038.961,76.30553748950166,5191.572074979003,51.76867982360116,-0.019400104619091363
2742,2021-04-16,4966.9,4966.18,4979.17,4917.96,111239923,213389172736.0,1.24,0.35,17.21,0.36,2021-04-16,5030.181500000001,73.91814713967007,5178.017794279341,43.41228923178545,-0.025231955373493653
2743,2021-04-19,4966.41,5087.02,5088.21,4940.75,154769825,307899777024.0,2.97,2.43,120.84,0.51,2021-04-19,5034.178,74.75993668145037,5183.6978733629,53.05488751560171,0.007657932477081797
2744,2021-04-20,5065.78,5083.37,5119.86,5058.92,136541701,276640587776.0,1.2,-0.07,-3.65,0.45,2021-04-20,5035.4890000000005,75.41104211330355,5186.311084226608,49.07307679754564,-0.005363173527328513
2745,2021-04-21,5055.24,5098.74,5110.56,5047.99,124637276,242574995456.0,1.23,0.3,15.37,0.41,2021-04-21,5039.9635,76.42039582215178,5192.804291644304,54.32981539413524,-0.01217073907888322
2746,2021-04-22,5114.28,5089.24,5119.22,5067.14,121167644,241488846848.0,1.02,-0.19,-9.5,0.4,2021-04-22,5047.991,72.4456339099479,5192.882267819896,47.963544227205695,-0.009940976666913182
2747,2021-04-23,5088.83,5135.45,5149.98,5086.49,122056991,264345182208.0,1.25,0.91,46.21,0.4,2021-04-23,5058.446,68.9719358945002,5196.389871789001,47.50996585858966,0.006213090792242637
2748,2021-04-26,5156.59,5077.24,5181.11,5072.96,151381967,325760385024.0,2.11,-1.13,-58.21,0.49,2021-04-26,5060.4085,68.91763553030268,5198.243771060605,44.37891961231468,-0.006840485817288466
2749,2021-04-27,5076.64,5090.52,5095.98,5042.61,123961838,254738010112.0,1.05,0.26,13.28,0.41,2021-04-27,5062.5905,69.15719275856628,5200.904885517133,48.77128411034284,0.010958545003912468
2750,2021-04-28,5073.97,5119.24,5119.45,5059.26,120620319,272182521856.0,1.18,0.56,28.72,0.39,2021-04-28,5063.816,69.96909478652321,5203.7541895730465,50.62969133480229,0.034660199080390086
2751,2021-04-29,5128.28,5164.17,5170.59,5113.65,140092480,294112452608.0,1.11,0.88,44.93,0.46,2021-04-29,5069.6065,73.33386158868575,5216.274223177372,62.23991487259389,0.04545472949445695
2752,2021-04-30,5156.36,5123.49,5163.25,5094.93,160121620,315075104768.0,1.32,-0.79,-40.68,0.52,2021-04-30,5070.242,73.76325826219906,5217.768516524398,68.33069092122825,0.02868311840068416
2753,2021-05-06,5098.8,5061.12,5132.9,5037.41,158822630,323258265600.0,1.86,-1.22,-62.37,0.52,2021-05-06,5065.219999999999,70.56880599053413,5206.357611981068,61.38263183538842,0.02266128103423526
2754,2021-05-07,5073.46,4996.05,5093.75,4996.04,172258322,304638402560.0,1.93,-1.29,-65.07,0.56,2021-05-07,5058.0055,69.85687077486426,5197.719241549728,51.382463690156,0.006014683317962621
2755,2021-05-10,5001.44,4992.42,5019.39,4953.7,170820585,282656808960.0,1.31,-0.07,-3.63,0.56,2021-05-10,5052.4394999999995,70.45337080377404,5193.346241607547,54.10161043668697,-0.018596349139574864
2756,2021-05-11,4956.08,5023.06,5033.49,4925.92,151526497,270931615744.0,2.15,0.61,30.64,0.5,2021-05-11,5047.982,69.28322038813583,5186.5484407762715,55.236604676855094,-0.011864176717413688
2757,2021-05-12,5003.82,5044.55,5051.17,4995.4,126619087,228344004608.0,1.11,0.43,21.49,0.41,2021-05-12,5048.4425,69.22535479168889,5186.893209583378,45.21464788732392,-0.010628115965905183
2758,2021-05-13,4992.35,4992.97,5022.08,4975.45,132279406,237821403136.0,0.92,-1.02,-51.58,0.43,2021-05-13,5050.7035000000005,66.44618774644003,5183.595875492881,40.80702896192649,-0.01891638044187338
2759,2021-05-14,5007.63,5110.59,5112.98,4981.29,159426181,318802788352.0,2.64,2.36,117.62,0.52,2021-05-14,5059.251,62.27144237748017,5183.79388475496,50.99759230885797,-0.004840861073518332
2760,2021-05-17,5115.31,5184.99,5206.69,5115.31,153889633,335439912960.0,1.79,1.46,74.4,0.5,2021-05-17,5069.469,65.38058708325103,5200.230174166502,57.26666970235114,0.021222160071219687
2761,2021-05-18,5190.93,5187.6,5201.67,5156.79,118404260,238182264832.0,0.87,0.05,2.61,0.39,2021-05-18,5081.400500000001,63.99239777819673,5209.385295556394,54.23825236090572,0.01907074326394942
2762,2021-05-19,5173.17,5172.27,5193.56,5151.64,118729984,250736279552.0,0.81,-0.3,-15.33,0.39,2021-05-19,5091.705,60.98462295385457,5213.674245907709,58.30173844675466,0.010358959533055767
2763,2021-05-20,5167.05,5186.41,5201.59,5152.04,138454776,277088460800.0,0.96,0.27,14.14,0.45,2021-05-20,5096.6745,64.5292792355982,5225.733058471196,58.36429929694174,0.004306597187931471
2764,2021-05-21,5199.13,5134.15,5216.16,5123.12,124768484,268053626880.0,1.79,-1.01,-52.26,0.41,2021-05-21,5099.2135,64.97570503643297,5229.1649100728655,51.24926686217008,0.002080613019640909
2765,2021-05-24,5138.81,5155.59,5155.59,5092.39,126742336,278513131520.0,1.23,0.42,21.44,0.41,2021-05-24,5102.0560000000005,66.1861378711379,5234.428275742276,49.25164846666435,0.01866582890743551
2766,2021-05-25,5165.04,5318.48,5324.36,5161.52,182996838,404683304960.0,3.16,3.16,162.89,0.6,2021-05-25,5113.518,81.84678919196452,5277.211578383929,64.01857736494745,0.06453698421753162
2767,2021-05-26,5326.12,5320.59,5344.28,5308.74,169607096,346444644352.0,0.67,0.04,2.11,0.55,2021-05-26,5122.775,94.02211405600288,5310.8192281120055,70.42395428283561,0.06573365221676064
2768,2021-05-27,5311.37,5338.23,5378.48,5286.05,148462856,311893704704.0,1.74,0.33,17.64,0.49,2021-05-27,5135.8245,104.85695331074794,5345.538406621496,79.107829460002,0.06274462180423868
2769,2021-05-28,5338.73,5321.09,5360.28,5288.65,164605806,330711896064.0,1.34,-0.32,-17.14,0.54,2021-05-28,5147.353000000001,112.04259387901757,5371.438187758036,77.33040629313648,0.05481955774053193
2770,2021-05-31,5318.08,5331.57,5331.63,5281.69,144603269,321450799104.0,0.94,0.2,10.48,0.47,2021-05-31,5157.9695,119.07730237884323,5396.124104757687,76.54397467003943,0.06781534837982184
2771,2021-06-01,5320.47,5341.68,5343.75,5269.26,143831475,321845841920.0,1.4,0.19,10.11,0.47,2021-06-01,5166.845,125.979172568456,5418.803345136912,76.07547169811326,0.045217871126425724
2772,2021-06-02,5348.34,5289.97,5352.64,5266.79,137754319,296176177152.0,1.61,-0.97,-51.71,0.45,2021-06-02,5175.169,128.4397496636623,5432.048499327325,76.05811749842076,0.020246905008495686
2773,2021-06-03,5285.71,5255.29,5314.37,5255.07,141968878,285448634368.0,1.12,-0.66,-34.68,0.46,2021-06-03,5184.8775000000005,126.6918593684811,5438.261218736962,64.8580933995975,0.01304842316292687
