,date,close,open,high,low,flucamount,amplitude,turnoverrate,rv,rv_w,rv_m,SMA,SD,Upper_band,Lower_Band,RSI,M12,High-Low,High-Close Prev,Low-Close Prev,True Range,ATR
177,2024-07-24,3418.17,3432.35,3451.42,3408.41,-21.71,1.25,0.405,0.009288675,0.005705678,0.004371775,3466.3085,35.784461972819415,3537.877423945639,3394.7395760543614,45.73246047430831,0.004823973472555254,43.01000000000022,11.539999999999964,31.470000000000255,43.01000000000022,42.11928571428575
178,2024-07-25,3399.27,3404.61,3415.86,3383.8,-18.89,0.94,0.4177,0.00878988,0.006520552,0.004540961,3463.566,38.74695334712314,3541.059906694246,3386.0720933057537,45.15381566511174,-0.011785534666158837,32.059999999999945,2.3099999999999454,34.36999999999989,34.36999999999989,40.90500000000004
179,2024-07-26,3409.29,3403.71,3420.82,3388.66,10.02,0.95,0.3959,0.00616554,0.006108736,0.004598222,3460.9474999999998,40.6074416144823,3542.1623832289642,3379.7326167710353,51.21959120209902,-0.00573933280256167,32.16000000000031,21.550000000000182,10.610000000000127,32.16000000000031,40.691428571428624
180,2024-07-29,3390.74,3404.37,3408.5,3388.84,-18.55,0.58,0.35,0.001757759,0.005693715,0.00453233,3456.5755000000004,43.27401572050852,3543.1235314410173,3370.0274685589834,41.51654507105562,-0.02232589521274919,19.659999999999854,0.7899999999999636,20.449999999999818,20.449999999999818,37.57214285714291
181,2024-07-30,3369.38,3380.69,3380.69,3352.8,-21.36,0.82,0.3346,0.004435538,0.006087479,0.004539407,3451.4549999999995,47.25482548458706,3545.964650969174,3356.945349030825,40.05938678143667,-0.029668240986061467,27.889999999999873,10.049999999999727,37.9399999999996,37.9399999999996,38.57857142857146
182,2024-07-31,3442.08,3364.03,3445.0,3364.03,72.7,2.4,0.5482,0.008494093,0.005928562,0.004769125,3450.3885,47.2114907149323,3544.8114814298647,3355.9655185701354,46.085286438796,-0.009829557713052828,80.9699999999998,75.61999999999989,5.349999999999909,80.9699999999998,41.14714285714285
183,2024-08-01,3419.27,3443.14,3448.34,3419.19,-22.82,0.85,0.4346,0.003049519,0.00478049,0.004790091,3449.0615,47.71723293197148,3544.4959658639427,3353.627034136057,42.44904920269461,-0.02258538481768191,29.15000000000009,6.260000000000218,22.889999999999873,29.15000000000009,41.67642857142859
184,2024-08-02,3384.39,3393.92,3419.1,3380.96,-34.87,1.12,0.3718,0.003318358,0.004211054,0.004859825,3446.728,49.74206973028392,3546.212139460568,3347.2438605394323,38.00282102183677,-0.03346774884480719,38.13999999999987,0.17000000000007276,38.309999999999945,38.309999999999945,42.93642857142858
185,2024-08-05,3343.32,3362.11,3409.03,3343.32,-41.07,1.94,0.4553,0.012677695,0.006395041,0.005251423,3443.8059999999996,54.052376295197874,3551.9107525903955,3335.7012474096036,30.720613118343735,-0.05044405881400649,65.71000000000004,24.640000000000327,41.06999999999971,65.71000000000004,45.064285714285724
186,2024-08-06,3342.98,3367.35,3376.8,3318.63,-0.34,1.74,0.3804,0.006503345,0.006808602,0.005337106,3438.9645000000005,58.57637393990093,3556.1172478798026,3321.8117521201984,30.12132758447808,-0.05539386609852448,58.17000000000007,33.48000000000002,24.690000000000055,58.17000000000007,47.200714285714284
187,2024-08-07,3341.49,3338.59,3362.38,3329.97,-1.49,0.97,0.3031,0.004206236,0.005951031,0.005334496,3434.5905,62.496901268443715,3559.584302536887,3309.5966974631124,26.45515141972392,-0.04934109453415736,32.41000000000031,19.40000000000009,13.010000000000218,32.41000000000031,46.15285714285714
188,2024-08-08,3342.94,3332.43,3364.79,3320.84,1.45,1.32,0.2948,0.003586222,0.006058371,0.004924657,3428.329,65.1716334724959,3558.672266944992,3297.9857330550085,23.096976016684067,-0.028181215623800826,43.94999999999982,23.300000000000182,20.649999999999636,43.94999999999982,45.558571428571405
189,2024-08-09,3331.63,3358.13,3366.67,3331.63,-11.31,1.05,0.2917,0.002630969,0.005920893,0.004968134,3421.2905,67.71345520297962,3556.7174104059595,3285.8635895940406,23.93709296703922,-0.025317640725885493,35.039999999999964,23.730000000000018,11.309999999999945,35.039999999999964,44.76285714285713
190,2024-08-12,3325.86,3327.56,3338.08,3319.89,-5.76,0.55,0.2548,0.002628626,0.00391108,0.004893928,3413.7709999999997,69.61272735264178,3552.996454705283,3274.5455452947162,29.80946309675592,-0.021595813218720394,18.190000000000055,6.449999999999818,11.740000000000236,18.190000000000055,40.70214285714285
191,2024-08-13,3334.39,3328.01,3335.01,3310.19,8.53,0.75,0.2693,0.00444415,0.003499241,0.005016035,3405.5765,68.78237222726494,3543.14124445453,3268.0117555454704,34.437922579686415,-0.02196938365466128,24.820000000000164,9.150000000000091,15.670000000000073,24.820000000000164,39.40285714285714
192,2024-08-14,3309.24,3332.79,3332.79,3309.1,-25.15,0.71,0.251,0.001152925,0.002888578,0.004970109,3395.9595,68.09575119869987,3532.1510023973997,3259.7679976026,33.65646443742507,-0.024036051127482527,23.690000000000055,1.599999999999909,25.289999999999964,25.289999999999964,38.75428571428571
193,2024-08-15,3341.95,3301.45,3356.76,3297.97,32.71,1.78,0.3339,0.00627139,0.003425612,0.005130059,3387.0105000000003,62.323985200845335,3511.658470401691,3262.3625295983097,38.705890245538676,-0.008140963619419628,58.79000000000042,47.52000000000044,11.269999999999982,58.79000000000042,40.65642857142858
194,2024-08-16,3345.63,3342.03,3356.91,3335.62,3.68,0.64,0.3076,0.004883824,0.003876183,0.005160203,3377.3409999999994,51.57354308475558,3480.4880861695106,3274.1939138304883,42.03706972639017,-0.028020847859433817,21.289999999999964,14.960000000000036,6.329999999999927,21.289999999999964,40.71642857142859
195,2024-08-19,3356.97,3344.26,3375.96,3343.71,11.33,0.96,0.3364,0.001810305,0.003712519,0.005028148,3369.4435,40.24684548278412,3449.937190965568,3288.949809034432,47.72901950737469,-0.01822026338955396,32.25,30.329999999999927,1.9200000000000728,32.25,40.310000000000045
196,2024-08-20,3332.7,3361.64,3362.33,3321.64,-24.26,1.21,0.3239,0.003108833,0.003445455,0.004795612,3364.0845,37.410081314354976,3438.90466262871,3289.26433737129,25.671708185053376,-0.01527306250166205,40.690000000000055,5.360000000000127,35.32999999999993,40.690000000000055,37.4328571428572
197,2024-08-21,3321.64,3322.91,3339.44,3307.99,-11.07,0.94,0.2866,0.004114452,0.004037761,0.004808412,3359.2580000000003,36.2746552959689,3431.807310591938,3286.7086894080626,27.087538136587654,-0.00648457222162413,31.450000000000273,6.7400000000002365,24.710000000000036,31.450000000000273,37.597142857142934
198,2024-08-22,3313.14,3322.87,3327.7,3305.25,-8.5,0.68,0.3198,0.004453664,0.003674216,0.004898727,3354.9515,36.38692120079577,3427.7253424015917,3282.1776575984086,30.915519365725615,-0.00892616767076082,22.449999999999818,6.059999999999945,16.389999999999873,22.449999999999818,36.46428571428578
199,2024-08-23,3327.19,3305.93,3336.24,3305.64,14.05,0.92,0.2852,0.005074829,0.003712417,0.004707189,3350.8464999999997,34.51708993572304,3419.880679871446,3281.8123201285534,44.948324459755696,-0.004279527994996202,30.59999999999991,23.09999999999991,7.5,30.59999999999991,33.956428571428624
200,2024-08-26,3324.22,3330.72,3336.53,3311.57,-2.97,0.75,0.2995,0.002916493,0.003933654,0.004440217,3347.5205,33.665063958278566,3414.850627916557,3280.190372083443,44.21986689672167,-0.00559986120002165,24.960000000000036,9.340000000000146,15.61999999999989,24.960000000000036,31.584285714285766
201,2024-08-27,3305.33,3315.69,3320.57,3299.56,-18.89,0.63,0.3052,0.002087494,0.003729386,0.004254851,3344.318,34.51199221017194,3413.341984420344,3275.2940155796564,39.937666963490706,-0.007894033851298055,21.01000000000022,3.649999999999636,24.659999999999854,24.659999999999854,31.030714285714307
202,2024-08-28,3286.5,3298.91,3305.35,3274.59,-18.84,0.93,0.2953,0.004355321,0.00377756,0.004372922,3336.5389999999998,28.28960212551939,3393.1182042510386,3279.959795748961,35.67948848066577,-0.011834533023037719,30.759999999999764,0.01999999999998181,30.73999999999978,30.759999999999764,30.088571428571445
203,2024-08-29,3277.68,3273.54,3290.79,3269.53,-8.81,0.65,0.4164,0.003674171,0.003621662,0.004338314,3329.4595,23.867294617688113,3377.194089235376,3281.724910764624,36.13609497867086,-0.017007608588077594,21.259999999999764,4.289999999999964,16.9699999999998,21.259999999999764,29.104285714285716
204,2024-08-30,3321.43,3273.75,3351.63,3273.65,43.75,2.38,0.6012,0.007425922,0.00409188,0.004289761,3326.3115,20.094804585137876,3366.5011091702754,3286.121890829724,49.04751666308315,0.0036836252432583816,77.98000000000002,73.95000000000027,4.029999999999745,77.98000000000002,33.375
